房屋所属市辖区,建筑面积（平方米）,户型结构,建筑类型,房屋朝向,建筑结构,装修情况,配备电梯,交易权属,房屋用途,室,厅,厨,卫,总价
1,65.0,4,2,9,5,2,1,5,3,1,1,1,1,227500.0
1,82.15,4,4,2,5,2,0,6,4,3,2,1,1,755780.0
1,43.94,4,2,10,5,3,1,5,3,1,0,0,1,131820.0
1,49.26,3,3,9,5,2,1,5,3,2,1,1,2,245807.4
1,52.06,4,3,9,5,3,1,5,3,1,1,0,1,132753.0
1,45.54,4,3,5,7,3,1,5,3,1,1,1,1,154836.0
1,52.05,4,3,9,5,3,1,5,3,1,1,0,1,132727.5
1,46.1,4,3,10,5,3,1,5,3,1,1,1,1,106030.0
1,48.44,5,3,9,5,2,1,5,3,1,1,1,1,193760.0
1,48.33,3,3,9,5,3,1,5,3,3,1,1,1,193320.0
1,40.8,4,2,10,7,2,1,5,3,1,1,1,1,142800.0
1,36.0,4,2,2,5,2,1,5,3,1,0,0,0,91440.0
1,43.95,4,3,8,7,2,1,5,3,1,0,1,1,191622.0
1,75.51,4,3,10,7,1,1,6,4,2,2,1,1,717345.0
1,75.71,4,4,5,5,3,1,4,4,2,1,1,1,700317.5
1,78.86,4,2,9,5,3,1,5,4,2,1,1,1,879289.0
1,32.23,4,4,9,7,2,1,5,4,1,0,1,1,189512.4
1,161.1,4,3,5,7,2,1,5,4,3,2,1,2,6282900.0
1,37.71,4,4,8,5,3,1,5,4,1,1,1,1,172711.80000000002
1,69.34,4,1,9,4,3,0,5,4,2,1,1,1,554720.0
1,237.23,4,4,9,5,1,1,5,4,4,1,1,3,14067739.0
1,137.5,4,3,1,7,2,1,5,4,4,2,1,2,4056250.0
1,59.05,4,2,9,5,3,1,5,4,1,1,1,1,494839.0
1,87.87,4,3,2,7,3,1,5,4,3,1,1,1,1274115.0
1,154.83,4,3,10,7,3,1,5,4,4,2,1,2,6100302.000000001
1,83.41,4,3,3,5,3,1,5,4,2,1,1,1,1493039.0
1,93.63,4,4,5,4,3,0,5,4,3,2,1,1,1310820.0
1,81.76,4,4,2,7,3,0,5,4,2,1,1,1,858480.0
1,104.03,4,4,5,6,2,0,5,4,2,2,1,1,1248360.0
1,61.51,4,2,9,5,2,1,5,4,1,1,1,1,565892.0
1,123.27,4,3,5,5,2,1,5,4,3,2,1,2,2588670.0
1,59.23,4,2,9,4,3,0,5,4,2,1,1,1,319842.0
1,174.2,5,4,5,5,3,1,5,4,5,3,1,3,5574400.0
1,82.0,4,3,5,5,3,1,5,4,2,2,1,1,1082400.0
1,67.11,4,4,7,5,3,1,5,4,2,1,1,1,758343.0
1,96.17,4,2,9,7,3,1,5,4,2,2,1,1,1682975.0
1,71.66,4,4,9,6,3,0,5,4,3,1,1,1,558948.0
1,99.33,4,2,2,7,3,1,5,4,4,1,1,2,1857471.0
1,136.38,1,4,9,7,3,1,5,4,3,2,1,2,3614070.0
1,133.77,4,4,5,7,2,0,5,4,3,1,1,2,2073435.0000000002
1,99.6,4,4,5,4,3,0,4,4,3,2,1,1,1195200.0
1,150.81,5,4,9,7,3,0,5,4,3,2,1,2,2231988.0
1,70.0,4,4,5,6,3,0,5,4,2,1,1,1,567000.0
1,87.8,4,2,2,5,2,1,5,4,3,1,1,1,1387240.0
1,67.39,4,2,9,5,2,1,5,4,3,2,1,1,1044545.0
1,85.85,4,3,5,7,3,1,5,4,3,1,1,1,1365015.0
1,47.29,4,4,2,6,1,0,6,4,1,1,1,1,283740.0
1,46.85,4,4,10,7,3,0,5,4,1,1,1,1,271730.0
1,87.32,4,4,7,7,1,1,6,4,2,1,1,1,916859.9999999999
1,84.02,4,3,5,7,1,1,5,4,4,0,1,1,1344320.0
1,63.9,4,4,5,6,3,0,5,4,2,1,1,1,511200.0
1,59.0,4,4,2,4,3,0,5,4,3,1,1,1,389400.0
1,107.3,4,2,10,7,4,1,5,4,3,1,1,1,1995780.0
1,95.39,4,4,2,4,2,0,5,4,2,2,1,1,1335460.0
1,121.53,5,4,2,4,4,0,5,4,3,1,1,2,1689267.0
1,174.2,5,4,1,5,3,1,5,4,5,3,1,3,5574400.0
1,78.9,4,3,1,5,3,1,5,4,2,1,1,1,1088820.0
1,90.88,4,3,9,7,3,1,5,4,3,1,1,1,1681280.0
1,117.04,4,3,5,7,3,1,5,4,3,2,1,2,2159388.0
1,73.38,4,2,7,7,2,1,5,4,3,2,1,1,1364868.0
1,113.0,4,3,1,7,4,1,5,4,3,1,1,2,2147000.0
1,127.6,4,4,5,6,3,0,5,4,3,2,1,2,1990560.0
1,47.5,4,4,1,4,3,0,5,4,2,1,1,1,256500.0
1,77.0,4,2,10,5,3,1,5,4,2,1,1,1,1001000.0
1,159.87,5,4,5,4,2,0,5,4,4,2,1,3,3069504.0
1,116.8,4,4,5,5,3,1,5,4,3,1,1,2,2219200.0
1,77.43,4,2,5,7,3,1,5,4,2,1,1,1,1130478.0
1,93.15,4,3,3,7,1,1,5,4,3,1,1,2,1732590.0
1,79.06,4,3,3,7,2,1,5,4,3,1,1,1,1249148.0
1,89.28,4,3,5,7,1,1,5,4,3,1,1,2,1607040.0
1,80.93,4,2,7,5,2,1,5,4,3,2,1,1,1375810.0
1,71.14,4,4,5,6,3,0,5,4,2,1,1,1,569120.0
1,122.8,4,4,9,6,3,0,5,4,3,2,1,1,2456000.0
1,124.99,4,3,5,7,3,1,5,4,3,2,1,1,1349892.0
1,95.0,4,4,10,6,4,0,5,4,3,2,1,2,1125750.0
1,168.66,4,4,5,7,2,1,5,4,3,2,1,2,7842690.0
1,138.97,5,2,1,7,2,1,5,4,3,1,1,2,2293005.0
1,142.78,4,4,5,6,3,0,5,4,4,1,1,2,1998920.0
1,111.48,4,4,5,6,2,1,5,4,3,2,1,2,3009960.0
1,180.6,5,2,5,5,4,1,5,4,4,2,1,2,7494900.0
1,239.0,4,4,9,7,1,1,5,4,3,2,1,2,5401400.0
1,222.7,4,2,7,7,4,1,5,4,4,2,1,2,6436030.0
1,60.33,4,4,2,6,3,0,5,4,2,1,1,1,458508.0
1,118.32,3,4,5,5,1,1,5,4,3,2,1,1,2958000.0
1,88.55,4,3,5,7,3,1,5,4,2,2,1,1,1044890.0
1,65.79,4,4,9,7,3,0,5,4,2,1,1,1,549346.5
1,169.81,5,4,5,7,2,0,5,4,3,2,1,2,4075440.0
1,138.75,4,3,2,7,2,1,5,4,4,2,1,2,4856250.0
1,94.17,4,4,10,7,2,0,5,4,3,2,1,2,1337214.0
1,97.43,4,3,9,7,3,1,5,4,3,1,1,2,1461450.0
1,135.37,4,3,9,5,2,1,5,4,3,1,1,2,4047563.0
1,101.36,4,4,9,7,3,1,5,4,3,1,1,2,1571080.0
1,115.0,4,4,5,7,4,0,5,4,3,2,1,2,2139000.0
1,115.13,4,3,9,5,2,1,5,4,3,2,1,2,1895039.7999999998
1,85.77,4,4,10,7,3,1,5,4,3,2,1,1,1500975.0
1,50.03,4,2,3,7,2,1,5,4,1,1,1,1,490294.0
1,110.27,4,3,9,7,4,1,5,4,3,2,1,1,1874590.0
1,84.25,4,3,1,7,2,1,5,4,3,2,1,1,1348000.0
1,122.22,4,3,5,5,4,1,5,4,3,1,1,2,2114406.0
1,112.97,4,2,8,7,2,1,5,4,3,2,1,2,2361073.0
1,195.68,4,2,10,7,4,1,4,4,4,2,1,3,8570784.0
1,26.93,4,4,5,5,3,1,5,4,1,0,1,1,96948.0
1,89.85,4,3,1,7,3,1,5,4,2,2,1,1,1437600.0
1,93.18,4,3,5,7,4,1,5,4,2,1,1,1,1388382.0
1,103.43,4,3,5,7,1,1,5,4,3,2,1,2,2120315.0
1,82.29,4,3,1,7,2,1,5,4,2,1,1,1,1769235.0000000002
1,74.84,4,2,2,7,4,1,5,4,3,2,1,1,1122600.0
1,76.31,4,4,9,4,2,0,5,4,2,1,1,1,587587.0
1,48.95,4,4,10,7,4,1,5,4,1,1,1,1,391600.0
1,83.49,4,3,7,7,2,1,5,4,2,2,1,1,1415155.5
1,118.01,5,4,9,7,2,0,5,4,2,2,1,1,1746548.0
1,113.96,4,2,5,7,2,1,5,4,3,1,1,2,2792020.0
1,123.83,4,4,5,6,3,0,5,4,3,2,1,2,2204174.0
1,114.69,4,2,5,5,1,1,7,4,3,1,1,1,1835040.0
1,110.78,4,3,2,7,2,1,5,4,3,2,1,2,2448238.0
1,137.77,4,3,9,7,2,1,5,4,3,2,1,2,2686515.0
1,92.28,4,4,5,4,4,0,5,4,3,1,1,1,1061220.0
1,90.82,4,3,8,7,2,1,5,4,3,1,1,1,1380464.0
1,237.53,4,4,5,5,1,1,5,4,5,1,1,3,7885996.0
1,104.14,4,4,5,6,4,0,5,4,2,2,1,1,1405890.0
1,71.13,4,3,3,7,2,1,5,4,3,2,1,1,988706.9999999999
1,147.31,5,3,2,4,4,0,5,4,4,2,1,2,3535440.0
1,81.9,4,3,1,7,1,1,5,4,3,1,2,1,1105650.0
1,124.33,5,4,5,7,2,0,5,4,3,1,1,2,1927115.0
1,77.73,4,3,8,7,2,1,5,4,2,1,1,1,1243680.0
1,287.88,5,4,2,7,2,1,5,4,5,2,1,3,19086444.0
1,163.74,5,3,5,5,2,1,5,4,5,1,1,3,5321550.0
1,99.78,4,4,5,6,3,0,5,4,3,2,1,1,1047690.0
1,81.74,4,4,5,2,3,0,5,4,3,1,1,1,833748.0
1,53.4,4,4,9,7,3,0,5,4,1,1,1,1,371130.0
1,97.21,4,3,5,7,2,1,5,4,3,2,1,1,1555360.0
1,63.87,4,2,5,5,3,1,5,4,2,1,1,1,734505.0
1,38.3,4,3,10,7,2,1,5,4,1,1,1,1,191500.0
1,77.9,4,2,3,5,3,1,5,4,2,1,1,1,872480.0000000001
1,64.42,4,2,3,7,2,1,5,4,1,2,1,1,934090.0
1,93.98,4,4,9,6,2,0,5,4,3,2,1,1,1163472.4000000001
1,68.8,4,3,10,5,3,1,5,4,3,1,1,1,1059520.0
1,109.92,4,4,8,5,2,1,5,4,3,2,1,2,1758720.0
1,100.3,5,4,5,4,3,0,5,4,3,1,1,2,1253750.0
1,91.49,4,4,10,4,3,0,5,4,3,1,1,1,1235115.0
1,119.36,4,3,5,5,4,1,5,4,3,2,1,2,2327520.0
1,153.4,4,4,1,4,3,0,5,4,3,2,1,2,2531100.0
1,85.5,4,4,9,6,3,0,4,4,2,1,1,1,897750.0
1,121.93,4,4,5,6,3,0,5,4,3,2,1,2,1816757.0
1,89.18,4,4,1,4,3,0,4,4,3,2,1,1,1157556.4000000001
1,111.17,4,4,9,7,3,0,5,4,3,1,1,1,1345157.0
1,137.12,5,2,9,7,3,1,5,4,6,2,1,2,3263456.0
1,116.93,4,4,7,5,3,0,5,4,3,2,1,2,2151512.0
1,116.91,4,2,1,7,3,1,6,4,3,2,1,2,2338200.0
1,76.48,4,4,9,6,3,0,4,4,2,1,1,1,764800.0
1,113.99,4,4,9,5,3,1,5,4,3,2,1,2,2029022.0
1,89.1,4,3,2,7,3,1,5,4,3,1,1,1,1354320.0
1,86.94,4,2,1,7,2,1,5,4,3,1,1,2,1443204.0
1,77.96,4,3,7,7,3,1,5,4,3,1,1,1,1247360.0
1,88.36,4,4,7,6,3,0,5,4,3,2,1,1,1245876.0
1,84.13,4,3,3,7,2,1,5,4,3,2,1,1,1287189.0
1,116.41,4,2,2,5,2,1,5,4,3,1,1,2,2479533.0
1,72.71,4,2,3,7,4,1,5,4,3,1,1,1,901603.9999999999
1,89.1,4,3,3,7,2,1,5,4,3,1,1,1,1354320.0
1,88.77,4,2,5,5,4,0,5,4,3,1,1,1,1686630.0
1,168.66,4,4,5,7,2,1,5,4,3,2,1,2,7674030.0
1,86.94,4,2,8,7,2,1,5,4,3,2,1,2,1556226.0
1,88.14,4,4,7,5,3,1,7,4,2,1,1,1,1410240.0
1,62.35,4,4,5,4,1,0,5,4,2,1,1,1,414627.5
1,136.0,1,4,9,7,2,1,5,4,3,2,1,2,3808000.0
1,69.45,4,2,10,5,3,1,5,4,3,1,1,1,1111200.0
1,73.68,4,3,9,5,3,0,5,4,2,1,1,1,589440.0
1,90.1,4,3,9,7,2,1,5,4,3,2,1,2,1576750.0
1,127.67,4,4,5,6,4,1,5,4,3,2,1,2,3383255.0
1,71.31,4,4,2,6,3,0,5,4,2,1,1,1,556218.0
1,63.73,4,4,9,6,3,0,5,4,2,1,1,1,497094.0
1,161.89,4,2,7,5,2,1,5,4,3,1,1,2,4209140.0
1,76.15,4,4,5,6,3,0,4,4,2,1,1,1,635852.5
1,69.0,4,3,10,5,2,1,5,4,2,2,1,1,669300.0
1,78.9,4,2,5,4,3,1,7,4,2,2,1,1,946800.0000000001
1,87.44,4,3,9,7,2,1,5,4,2,1,1,1,1512712.0
1,53.52,4,2,5,7,3,1,5,4,1,1,1,1,422808.0
1,88.21,4,3,5,7,3,1,5,4,2,2,1,1,1534854.0
1,82.19,4,3,2,7,2,1,5,4,2,1,1,1,1931465.0
1,80.11,4,3,7,7,2,1,5,4,2,1,1,1,1249716.0
1,48.01,4,4,2,6,4,0,5,4,1,1,1,1,240050.0
1,73.79,4,2,9,7,3,1,5,4,2,1,1,1,1069955.0
1,92.25,4,4,9,6,3,1,5,4,2,2,1,1,996300.0
1,83.85,4,3,7,5,3,1,5,4,2,1,1,1,1106820.0
1,129.46,4,4,10,4,3,0,5,4,3,2,1,2,1928954.0000000002
1,154.32,5,4,2,7,3,0,5,4,4,2,1,3,5185152.0
1,131.48,5,4,10,4,3,0,5,4,3,2,1,2,2471824.0
1,63.87,4,2,5,5,3,1,5,4,2,1,1,1,734505.0
1,176.53,4,4,5,6,2,0,5,4,4,3,1,2,3866007.0
1,87.38,4,2,9,7,4,1,4,4,2,1,1,1,1467984.0
1,52.82,4,2,2,7,4,1,5,4,1,1,1,1,316920.0
1,115.22,4,4,9,6,2,0,5,4,3,2,1,2,1820476.0
1,145.05,5,4,5,7,2,0,5,4,4,2,1,2,3046050.0000000005
1,193.0,5,4,9,5,3,1,5,4,4,1,1,3,5018000.0
1,80.77,4,4,8,7,3,0,5,4,2,2,1,1,1041933.0
1,73.96,4,3,10,7,3,1,7,4,2,1,1,1,1013251.9999999999
1,98.82,4,4,9,6,3,0,5,4,3,2,1,1,1284660.0
1,175.64,5,2,3,5,4,1,5,4,4,2,1,3,6586499.999999999
1,86.57,4,3,9,5,2,1,7,4,2,1,1,1,1108096.0
1,64.32,4,3,10,7,4,1,5,4,1,2,1,1,578879.9999999999
1,45.45,4,3,9,7,4,1,6,4,1,1,1,1,306787.5
1,56.0,4,2,9,5,4,1,5,4,2,1,1,1,778400.0
1,42.24,4,4,3,6,2,0,4,4,1,1,1,1,211200.0
1,101.9,4,3,5,7,3,1,5,4,3,1,1,2,1630400.0
1,95.18,4,2,9,7,2,1,5,4,3,1,1,1,1570470.0
1,99.64,4,3,2,5,2,1,5,4,3,2,1,2,1544420.0
1,84.82,4,4,1,6,3,0,7,4,3,1,1,1,933019.9999999999
1,69.75,4,4,9,6,3,0,5,4,2,2,1,1,732375.0
1,101.65,4,3,5,7,2,1,5,4,3,1,1,2,2388775.0
1,123.05,4,4,5,4,3,0,5,4,3,2,1,2,2301035.0
1,104.56,4,4,5,6,2,0,5,4,3,1,1,3,1641592.0
1,79.33,4,2,8,5,3,1,5,4,2,1,1,1,1070955.0
1,87.42,4,2,5,7,4,1,5,4,3,2,1,1,2098080.0
1,80.18,4,2,8,7,2,1,5,4,2,1,1,1,1563510.0000000002
1,76.71,4,3,2,7,2,1,5,4,3,2,1,2,1265715.0
1,94.05,4,2,10,5,2,1,5,4,4,2,1,2,1786950.0
1,118.82,4,3,5,7,2,1,5,4,3,1,1,2,3802240.0
1,89.28,4,3,2,7,2,1,5,4,3,1,1,1,1517760.0
1,86.41,4,3,3,7,2,1,3,4,3,1,1,1,1261586.0
1,77.4,4,3,9,7,2,1,5,4,2,1,1,1,1161000.0
1,65.45,4,2,9,5,4,1,5,4,3,1,1,2,713405.0
1,68.6,4,4,9,5,2,1,5,4,2,1,1,1,1166200.0
1,122.94,4,2,2,7,3,1,4,4,3,1,1,2,2581740.0
1,93.77,4,3,10,7,2,1,5,4,3,1,1,1,2016055.0
1,116.59,4,2,9,5,2,1,5,4,3,1,1,2,2460049.0
1,44.77,4,4,9,6,4,1,5,4,1,1,1,1,291005.0
1,72.0,4,3,5,5,4,1,5,4,2,2,1,1,936000.0
1,68.19,4,2,2,7,3,1,5,4,2,1,1,1,886470.0
1,129.38,4,3,5,5,3,1,5,4,3,1,1,2,3428570.0
1,81.82,4,4,3,7,3,1,5,4,3,2,1,1,1202754.0
1,116.57,5,4,9,5,2,1,5,4,4,2,1,2,2331400.0
1,78.94,4,3,5,7,2,1,7,4,2,2,1,1,789400.0
1,86.2,4,3,5,7,2,1,5,4,3,1,1,1,1198180.0
1,74.83,4,4,5,4,4,0,5,4,2,1,1,1,748300.0
1,78.26,4,3,8,7,2,1,5,4,3,2,1,1,1291290.0
1,45.54,4,2,10,5,2,1,5,4,1,1,1,1,418968.0
1,66.44,4,2,2,7,2,1,5,4,2,1,1,1,850432.0
1,89.37,4,3,2,7,3,1,5,4,3,2,1,1,1358424.0
1,156.66,4,2,10,7,3,1,4,4,4,2,1,2,5138448.0
1,122.15,4,4,5,6,3,0,5,4,5,1,1,1,1649025.0
1,112.93,4,2,9,7,2,1,5,4,3,2,1,2,2540925.0
1,56.9,4,4,9,4,3,0,5,4,2,1,1,1,429026.00000000006
1,76.59,4,4,9,6,3,0,5,4,2,1,1,1,628038.0
1,118.56,4,4,9,4,3,0,5,4,4,1,1,1,1333800.0
1,87.8,5,4,10,4,2,0,5,4,2,1,1,1,921900.0
1,117.94,4,4,5,5,3,1,5,4,3,2,1,2,1887040.0
1,71.38,4,4,2,6,3,0,4,4,2,2,1,1,571040.0
1,86.49,4,4,9,6,3,0,5,4,3,1,1,1,821655.0
1,59.67,4,4,5,6,3,0,4,4,2,1,1,1,456475.5
1,170.37,5,3,5,7,2,1,5,4,7,3,1,4,8859240.0
1,121.71,4,4,9,7,2,1,5,4,4,2,1,2,2482884.0
1,88.69,4,3,9,5,2,1,5,4,2,2,1,1,1090887.0
1,63.13,4,3,5,7,4,0,5,4,3,2,1,1,385093.0
1,156.66,4,2,2,7,3,1,4,4,4,2,1,2,5013120.0
1,66.61,4,4,9,4,3,0,5,4,2,2,1,1,522888.5
1,138.26,4,4,2,6,3,0,5,4,3,2,1,2,1742076.0
1,73.89,4,4,9,6,3,1,4,4,2,2,1,1,591120.0
1,98.37,4,4,5,4,3,0,4,4,2,1,1,1,1180440.0
1,123.95,4,4,9,5,3,1,5,4,3,2,1,1,2057570.0
1,71.76,4,4,9,6,4,0,5,4,2,1,1,1,574080.0
1,61.17,4,4,2,6,2,0,5,4,2,2,1,1,409839.0
1,131.13,4,4,9,4,3,0,5,4,3,1,1,2,1875159.0
1,75.8,4,4,5,4,2,0,5,4,3,1,1,1,712520.0
1,177.58,4,4,9,7,3,1,5,4,3,2,1,2,3729180.0000000005
1,189.66,4,4,10,5,3,1,5,4,4,2,1,2,3527676.0
1,119.44,4,3,5,5,3,1,5,4,3,2,1,2,2424632.0
1,93.24,4,3,1,5,3,1,5,4,3,2,1,1,1473192.0
1,107.73,4,4,1,4,3,0,5,4,3,2,1,1,1594404.0
1,104.13,4,4,5,4,3,0,5,4,3,1,1,1,1614015.0
1,111.69,4,4,5,4,3,0,5,4,3,1,1,2,1619505.0
1,67.89,4,4,9,4,4,0,5,4,2,2,1,1,611010.0
1,79.56,4,4,9,6,3,0,5,4,2,2,1,1,787644.0
1,99.53,4,4,9,6,2,0,4,4,3,1,1,1,1244125.0
1,91.19,4,2,8,5,3,1,5,4,2,1,1,1,1896752.0
1,124.38,4,2,2,7,3,1,5,4,3,2,1,2,1927890.0
1,212.41,4,3,5,7,2,1,5,4,4,2,1,3,13169420.0
1,140.83,4,4,2,6,3,1,5,4,3,2,1,2,2844766.0000000005
1,106.71,4,3,8,7,4,1,5,4,3,1,1,2,2347620.0
1,113.76,4,4,9,7,3,0,4,4,3,2,1,2,1831536.0
1,127.48,4,4,5,4,3,0,5,4,3,2,1,2,1759224.0
1,83.52,4,4,5,4,3,0,4,4,2,2,1,1,734976.0
1,129.23,4,4,5,6,3,0,5,4,3,2,1,2,2003064.9999999998
1,71.81,4,2,2,5,2,1,5,4,2,1,1,1,1005340.0
1,82.37,4,3,9,7,1,1,5,4,2,1,1,1,1194365.0
1,119.75,4,2,9,6,3,0,5,4,2,2,1,2,1856125.0
1,126.5,5,3,2,7,3,0,5,4,5,2,2,2,1644500.0
1,122.7,4,4,2,7,2,1,5,4,3,1,1,2,2233140.0
1,83.83,4,3,2,7,3,1,5,4,2,2,1,1,989194.0
1,114.96,4,2,2,7,3,1,5,4,3,1,1,2,1988808.0
1,109.44,4,3,9,7,2,1,5,4,3,2,1,2,3502080.0
1,76.06,4,4,5,7,3,0,5,4,3,2,1,1,730176.0
1,102.72,4,3,9,6,3,0,5,4,3,1,1,2,1746240.0
1,156.1,4,2,7,7,3,1,5,4,4,1,1,2,4402020.0
1,121.56,4,2,8,7,4,1,4,4,4,1,1,2,2491980.0
1,125.45,4,4,5,6,3,0,5,4,3,1,1,1,2120105.0
1,118.52,5,4,5,4,3,0,5,4,4,1,1,2,1777800.0
1,150.93,4,2,5,6,2,0,5,4,3,1,1,2,2641275.0
1,82.0,4,4,3,7,3,0,5,4,2,1,1,1,746200.0
1,141.01,4,4,10,6,2,1,5,4,3,1,1,2,2862503.0
1,79.56,4,4,5,6,1,0,5,4,3,1,1,1,684216.0
1,135.99,4,4,5,5,2,1,4,4,3,2,1,2,2175840.0
1,70.12,4,3,9,7,3,1,7,4,2,1,1,1,806380.0
1,82.07,4,2,2,7,2,1,5,4,2,1,1,1,902769.9999999999
1,77.36,4,4,9,6,3,0,5,4,2,1,1,1,796808.0
1,92.83,4,2,2,5,2,1,5,4,2,1,1,2,1670940.0
1,55.69,4,2,5,5,3,1,5,4,1,1,1,1,370338.5
1,90.77,4,3,5,5,4,1,5,4,2,1,1,1,1225395.0
1,78.68,4,3,2,5,2,1,5,4,2,1,1,1,1101520.0
1,84.77,4,3,5,7,3,1,5,4,2,2,1,1,1102010.0
1,39.49,5,2,2,7,2,1,5,4,2,1,1,1,177705.0
1,236.81,5,3,5,7,2,1,5,4,4,4,1,4,20128850.0
1,114.35,4,4,10,5,3,1,5,4,3,2,1,2,2058300.0
1,83.4,4,4,3,7,3,0,5,4,2,2,1,1,825660.0
1,117.06,4,3,3,7,4,1,5,4,3,1,1,1,2341200.0
1,118.02,4,4,9,4,2,0,5,4,3,1,1,2,1593270.0
1,92.73,4,4,5,7,3,0,5,4,3,1,1,1,1131306.0
1,91.84,4,2,2,7,2,1,5,4,3,1,1,1,1763328.0
1,113.37,4,3,2,7,3,1,5,4,3,1,1,2,2142693.0
1,89.04,4,2,1,6,3,1,5,4,3,1,1,1,2065728.0000000002
1,77.5,4,4,2,6,3,0,5,4,2,2,1,1,751750.0
1,90.39,4,4,5,6,3,0,5,4,2,2,1,1,912939.0
1,77.56,4,4,2,7,2,0,5,4,2,2,1,1,794990.0
1,82.88,4,3,3,5,2,1,5,4,3,2,1,1,1541568.0
1,66.66,4,4,5,6,3,0,5,4,2,1,1,1,426624.0
1,65.21,4,2,2,5,3,1,5,4,2,1,1,1,847729.9999999999
1,94.83,4,4,2,7,3,0,5,4,3,2,1,1,1062096.0
1,71.66,4,4,2,6,3,0,5,4,2,1,1,1,601944.0
1,100.75,4,3,1,7,1,1,5,4,3,2,1,2,2720250.0
1,83.43,4,3,5,7,3,0,5,4,3,2,1,1,917730.0000000001
1,106.38,4,3,10,7,2,1,5,4,3,2,1,2,2106324.0
1,104.93,4,4,9,2,3,0,5,4,3,2,1,1,1448034.0
1,94.57,4,4,10,6,3,0,5,4,3,1,1,1,898414.9999999999
1,165.22,4,3,5,7,1,1,5,4,3,2,1,2,8046214.0
1,120.79,4,4,10,6,2,0,5,4,3,2,1,2,2270852.0
1,133.21,4,3,5,7,3,1,7,4,4,2,1,2,2464385.0
1,67.19,4,3,5,7,3,1,4,4,2,2,1,1,739090.0
1,147.2,4,4,5,6,2,0,5,4,3,1,1,2,2944000.0
1,89.64,4,2,3,5,2,1,5,4,3,1,1,1,1398384.0
1,125.67,4,4,5,6,3,0,5,4,3,2,1,2,1910184.0
1,111.14,4,3,2,4,2,0,5,4,3,2,1,1,1911608.0
1,67.0,4,4,5,6,3,0,5,4,3,2,1,1,428800.0
1,119.11,4,2,2,5,2,1,5,4,3,2,1,2,2644242.0
1,91.77,4,3,7,6,3,1,5,4,3,2,1,1,1973055.0
1,89.56,4,3,8,5,1,1,5,4,3,1,1,1,1432960.0
1,96.1,4,4,5,7,3,1,5,4,3,2,1,1,1595260.0
1,79.67,4,3,9,7,2,1,5,4,3,2,1,1,1226918.0
1,90.14,4,3,8,7,2,1,5,4,3,2,1,1,1487310.0
1,112.46,4,3,5,7,3,1,5,4,3,2,1,2,1883705.0
1,121.86,4,3,1,5,3,1,5,4,3,1,1,2,3107430.0
1,117.61,4,1,5,4,2,0,5,4,3,1,1,2,2022892.0
1,134.67,1,4,2,7,3,0,5,4,3,2,1,2,3178211.9999999995
1,123.57,4,3,2,5,3,0,5,4,3,2,1,2,1977120.0
1,69.61,4,4,5,4,2,1,5,4,2,1,1,1,506760.8
1,100.56,4,2,9,4,3,0,5,4,3,2,1,2,1196664.0
1,61.92,4,4,2,7,3,0,5,4,3,1,1,1,464400.0
1,120.54,4,3,8,7,3,1,5,4,3,1,1,2,2025072.0
1,202.24,5,3,8,7,3,1,5,4,5,2,1,3,7078400.0
1,118.94,4,4,9,7,3,0,5,4,3,2,1,2,1795994.0
1,92.32,4,4,10,5,3,0,4,4,3,1,1,1,827187.2
1,76.18,4,2,9,7,2,1,5,4,3,1,1,1,1218880.0
1,105.11,1,3,2,5,3,1,5,4,3,1,1,1,1986579.0
1,91.03,4,4,9,5,3,1,7,4,2,1,1,1,1410965.0
1,88.0,4,4,2,6,3,0,5,4,3,1,1,1,924000.0
1,85.44,4,3,9,7,2,1,3,4,2,2,1,1,1136352.0
1,105.01,4,2,5,7,2,1,5,4,3,2,1,2,2173707.0
1,107.69,4,3,5,7,2,1,5,4,3,2,1,1,3015320.0
2,120.4,4,3,2,7,2,1,5,4,3,1,1,2,1406272.0
2,126.32,4,4,3,5,1,1,5,4,3,2,1,2,1187408.0
2,202.79,5,4,9,5,1,1,5,4,4,2,1,2,3305477.0
2,97.48,4,4,9,7,2,1,5,4,3,2,1,2,965052.0
2,104.2,4,2,5,7,1,1,5,4,3,2,1,2,1250400.0
2,92.59,4,4,9,7,1,1,5,4,3,2,1,2,896271.2000000001
2,122.72,4,4,9,7,1,1,5,4,3,2,1,2,1165840.0
2,121.69,4,3,5,5,1,1,5,4,3,2,1,2,949182.0
2,111.59,4,3,5,7,2,1,5,4,3,2,1,2,758812.0
2,97.64,4,4,9,7,1,1,5,4,3,2,1,2,761592.0
2,127.07,5,4,5,5,1,1,5,4,4,2,1,2,1461305.0
2,301.82,5,4,5,4,1,0,5,4,7,2,1,4,12676440.0
2,181.28,5,4,9,5,1,0,5,4,4,2,1,3,5003328.0
2,126.32,4,4,7,5,1,1,5,4,3,2,1,2,1111616.0
2,223.69,5,3,5,5,1,1,5,4,4,2,1,2,3310612.0
2,98.0,4,3,9,5,2,1,5,4,3,2,1,2,931000.0
2,223.73,5,3,9,5,1,1,5,4,4,2,1,2,4429854.0
2,122.86,4,2,10,2,1,1,5,4,3,2,1,2,921450.0
2,98.87,4,2,5,5,2,1,5,4,3,2,1,2,888841.3
2,108.95,4,4,9,5,2,1,5,4,3,2,1,2,1078605.0
2,76.08,4,4,9,5,2,1,5,4,2,2,1,1,669504.0
